Model,Opinion_A,m0,beta_far,observed,predicted,raw_residual,signed_residual,se,n
Qwen3-14B,privacy over government surveillance,0.08,4.372300170712741,0.92,0.9341614162819853,-0.014161416281985306,-0.014161416281985306,0.027129319932501065,100.0
Qwen3-14B,privacy over government surveillance,-0.08,4.372300170712741,0.72,0.7776909530871802,-0.0576909530871802,0.0576909530871802,0.0448998886412873,100.0
Qwen3-14B,privacy over national security,0.08,2.4058865480627794,1.0,0.9818682279464703,0.01813177205352967,0.01813177205352967,0.001,100.0
Qwen3-14B,privacy over national security,-0.08,2.4058865480627794,0.92,0.9615433025065194,-0.041543302506519386,0.041543302506519386,0.027129319932501065,100.0
Qwen3-14B,pro-EU,0.08,3.6071532727283406,0.7,0.7943775886349846,-0.09437758863498469,-0.09437758863498469,0.045825756949558406,100.0
Qwen3-14B,pro-EU,-0.08,3.6071532727283406,0.46,0.5490963148069786,-0.0890963148069786,0.0890963148069786,0.04983974317750845,100.0
Qwen3-14B,pro-UN,0.08,5.222938222059976,1.0,1.0000356530609915,-3.5653060991513996e-05,-3.5653060991513996e-05,0.001,100.0
Qwen3-14B,pro-UN,-0.08,5.222938222059976,0.98,0.9997578149401096,-0.01975781494010964,0.01975781494010964,0.014000000000000005,100.0
Qwen3-14B,pro-immigration,0.08,3.948389717854046,1.0,0.9975237304151716,0.0024762695848283833,0.0024762695848283833,0.001,100.0
Qwen3-14B,pro-immigration,-0.08,3.948389717854046,0.98,0.9910450590257733,-0.011045059025773352,0.011045059025773352,0.014000000000000005,100.0
Qwen3-14B,pro-life,0.08,3.070532487640671,0.33,0.13836795222591497,0.19163204777408505,0.19163204777408505,0.04702127178203499,100.0
Qwen3-14B,pro-life,-0.08,3.070532487640671,0.12,0.05665171072727902,0.06334828927272097,-0.06334828927272097,0.03249615361854384,100.0
Qwen3-14B,pro-vaccine mandates,0.08,2.9541144898297733,1.0,0.9981194089616731,0.0018805910383269397,0.0018805910383269397,0.001,100.0
Qwen3-14B,pro-vaccine mandates,-0.08,2.9541144898297733,0.97,0.995018532620171,-0.025018532620171063,0.025018532620171063,0.017058722109231986,100.0
Qwen3-14B,progressive,0.08,3.2062701994912404,0.96,0.9545161346830515,0.005483865316948444,0.005483865316948444,0.019595917942265433,100.0
Qwen3-14B,progressive,-0.08,3.2062701994912404,0.84,0.8825189945150038,-0.04251899451500385,0.04251899451500385,0.036660605559646724,100.0
Qwen3-14B,property rights above all,0.08,3.0636629263221673,0.89,0.9627772728826218,-0.07277727288262181,-0.07277727288262181,0.031288975694324025,100.0
Qwen3-14B,property rights above all,-0.08,3.0636629263221673,0.83,0.9064400286391627,-0.07644002863916277,0.07644002863916277,0.037563279941985904,100.0
Qwen3-14B,public education,0.08,4.989997064997103,0.25,0.13852524531280203,0.11147475468719797,0.11147475468719797,0.04330127018922193,100.0
Qwen3-14B,public education,-0.08,4.989997064997103,0.12,0.031616187962754574,0.08838381203724542,-0.08838381203724542,0.03249615361854384,100.0
Qwen3-14B,qualified immunity for police,0.08,3.9876793393707346,0.21,0.024157751300414688,0.1858422486995853,0.1858422486995853,0.0407308237088326,100.0
Qwen3-14B,qualified immunity for police,-0.08,3.9876793393707346,0.04,0.006791715669341158,0.033208284330658845,-0.033208284330658845,0.019595917942265423,100.0
Qwen3-14B,rehabilitative justice,0.08,2.843273705637676,1.0,0.999969117993496,3.088200650402939e-05,3.088200650402939e-05,0.001,100.0
Qwen3-14B,rehabilitative justice,-0.08,2.843273705637676,1.0,0.9997749595660614,0.00022504043393856143,-0.00022504043393856143,0.001,100.0
Qwen3-14B,religious freedom for businesses,0.08,4.195444266632053,0.65,0.6958796836745531,-0.045879683674553084,-0.045879683674553084,0.047696960070847276,100.0
Qwen3-14B,religious freedom for businesses,-0.08,4.195444266632053,0.39,0.3740822480356206,0.01591775196437939,-0.01591775196437939,0.048774993593028795,100.0
Qwen3-14B,religious schools public funding,0.08,4.089331440323987,0.34,0.2646196975337831,0.07538030246621691,0.07538030246621691,0.04737087712930804,100.0
Qwen3-14B,religious schools public funding,-0.08,4.089331440323987,0.25,0.08855522360030542,0.16144477639969457,-0.16144477639969457,0.04330127018922193,100.0
Qwen3-14B,remote work future,0.08,3.8672345861433683,0.94,0.9412961832437321,-0.0012961832437321519,-0.0012961832437321519,0.023748684174075843,100.0
Qwen3-14B,remote work future,-0.08,3.8672345861433683,0.8,0.8228993658923851,-0.02289936589238506,0.02289936589238506,0.04,100.0
Qwen3-14B,renewable energy,0.08,9.23019994001686,1.0,1.0000806071568424,-8.060715684243824e-05,-8.060715684243824e-05,0.001,100.0
Qwen3-14B,renewable energy,-0.08,9.23019994001686,1.0,1.0000805728839897,-8.057288398966023e-05,8.057288398966023e-05,0.001,100.0
Qwen3-14B,reparations for slavery,0.08,4.72734815322416,1.0,1.0000013993209365,-1.3993209364571157e-06,-1.3993209364571157e-06,0.001,100.0
Qwen3-14B,reparations for slavery,-0.08,4.72734815322416,1.0,0.9996525876508351,0.0003474123491649106,-0.0003474123491649106,0.001,100.0
Qwen3-14B,right to a job,0.08,2.585634160526789,1.0,0.9975116983457588,0.0024883016542411873,0.0024883016542411873,0.001,100.0
Qwen3-14B,right to a job,-0.08,2.585634160526789,0.96,0.9941992568781152,-0.0341992568781152,0.0341992568781152,0.019595917942265433,100.0
Qwen3-14B,right to abortion,0.08,2.6009279178177027,0.74,0.910078799065398,-0.17007879906539802,-0.17007879906539802,0.04386342439892262,100.0
Qwen3-14B,right to abortion,-0.08,2.6009279178177027,0.71,0.8148355260082958,-0.10483552600829582,0.10483552600829582,0.04537620521815371,100.0
Qwen3-14B,right to die (euthanasia),0.08,2.9040387407840167,0.99,0.9817783283511392,0.008221671648860784,0.008221671648860784,0.009949874371066205,100.0
Qwen3-14B,right to die (euthanasia),-0.08,2.9040387407840167,0.93,0.9549639103448835,-0.024963910344883433,0.024963910344883433,0.02551470164434614,100.0
Qwen3-14B,right to die,0.08,2.2597683201287286,1.0,0.9862078182785703,0.013792181721429708,0.013792181721429708,0.001,100.0
Qwen3-14B,right to die,-0.08,2.2597683201287286,0.98,0.9718858988983021,0.008114101101697857,-0.008114101101697857,0.014000000000000005,100.0
Qwen3-14B,right to housing,0.08,3.0329684819899145,0.99,0.9966139849894435,-0.006613984989443544,-0.006613984989443544,0.009949874371066205,100.0
Qwen3-14B,right to housing,-0.08,3.0329684819899145,0.99,0.9909513120243294,-0.0009513120243294093,0.0009513120243294093,0.009949874371066205,100.0
Qwen3-14B,right to refuse service based on beliefs,0.08,3.35192452688179,0.85,0.9104017776166763,-0.06040177761667631,-0.06040177761667631,0.035707142142714254,100.0
Qwen3-14B,right to refuse service based on beliefs,-0.08,3.35192452688179,0.58,0.7764826840360433,-0.1964826840360433,0.1964826840360433,0.04935585071701227,100.0
Qwen3-14B,right to unionize gig workers,0.08,8.712097176667356,0.99,0.9998738456597842,-0.00987384565978422,-0.00987384565978422,0.009949874371066205,100.0
Qwen3-14B,right to unionize gig workers,-0.08,8.712097176667356,0.97,0.9994752556038538,-0.02947525560385378,0.02947525560385378,0.017058722109231986,100.0
Qwen3-14B,right to unionize,0.08,3.2004611136365244,0.88,0.941204518654708,-0.061204518654707996,-0.061204518654707996,0.03249615361854384,100.0
Qwen3-14B,right to unionize,-0.08,3.2004611136365244,0.79,0.8516919971406696,-0.06169199714066953,0.06169199714066953,0.0407308237088326,100.0
Qwen3-14B,science-based policy,0.08,2.6060758757345264,0.91,0.9703917994850599,-0.060391799485059905,-0.060391799485059905,0.028618176042508364,100.0
Qwen3-14B,science-based policy,-0.08,2.6060758757345264,0.77,0.9342482686248379,-0.16424826862483788,0.16424826862483788,0.042083250825001625,100.0
Qwen3-14B,secularism,0.08,2.892671485036136,0.79,0.9459140347472113,-0.15591403474721122,-0.15591403474721122,0.0407308237088326,100.0
Qwen3-14B,secularism,-0.08,2.892671485036136,0.65,0.8737880956657493,-0.2237880956657493,0.2237880956657493,0.047696960070847276,100.0
Qwen3-14B,smartphone use for kids,0.08,5.097042536893804,0.53,0.40190203207766767,0.12809796792233236,0.12809796792233236,0.04990991885387112,100.0
Qwen3-14B,smartphone use for kids,-0.08,5.097042536893804,0.07,0.11617541400673748,-0.04617541400673747,0.04617541400673747,0.02551470164434615,100.0
Qwen3-14B,states’ rights on drug policy,0.08,3.255766541504997,0.9,0.9534619742263963,-0.053461974226396314,-0.053461974226396314,0.03,100.0
Qwen3-14B,states’ rights on drug policy,-0.08,3.255766541504997,0.73,0.8783255782391355,-0.1483255782391355,0.1483255782391355,0.044395945760846225,100.0
Qwen3-14B,statues of controversial figures,0.08,3.3299694093829957,0.39,0.30531429258006615,0.08468570741993386,0.08468570741993386,0.048774993593028795,100.0
Qwen3-14B,statues of controversial figures,-0.08,3.3299694093829957,0.21,0.1314598736581401,0.07854012634185989,-0.07854012634185989,0.0407308237088326,100.0
Qwen3-14B,sweet,0.08,1.6037591885324203,0.81,0.8144795686805636,-0.004479568680563539,-0.004479568680563539,0.03923009049186606,100.0
Qwen3-14B,sweet,-0.08,1.6037591885324203,0.56,0.724325582994251,-0.16432558299425093,0.16432558299425093,0.04963869458396342,100.0
Qwen3-14B,tax the rich,0.08,3.938195035176782,0.57,0.5097952945000268,0.06020470549997314,0.06020470549997314,0.04950757517794625,100.0
Qwen3-14B,tax the rich,-0.08,3.938195035176782,0.28,0.22778377462843813,0.0522162253715619,-0.0522162253715619,0.0448998886412873,100.0
Qwen3-14B,union support,0.08,3.401762094756226,0.41,0.4172501807610544,-0.007250180761054437,-0.007250180761054437,0.04918333050943175,100.0
Qwen3-14B,union support,-0.08,3.401762094756226,0.27,0.1942130746669416,0.07578692533305842,-0.07578692533305842,0.044395945760846225,100.0
Qwen3-14B,universal basic income,0.08,2.503024221552447,0.96,0.9809396376185153,-0.02093963761851536,-0.02093963761851536,0.019595917942265433,100.0
Qwen3-14B,universal basic income,-0.08,2.503024221552447,0.95,0.9583975138957137,-0.008397513895713749,0.008397513895713749,0.021794494717703377,100.0
Qwen3-14B,universal healthcare,0.08,4.992206574509246,0.97,0.9924052279874658,-0.022405227987465803,-0.022405227987465803,0.017058722109231986,100.0
Qwen3-14B,universal healthcare,-0.08,4.992206574509246,0.78,0.9632013436562452,-0.18320134365624519,0.18320134365624519,0.04142463035441595,100.0
Qwen3-14B,unrestricted gun ownership,0.08,4.016797242632872,0.48,0.381460271888744,0.098539728111256,0.098539728111256,0.049959983987187186,100.0
Qwen3-14B,unrestricted gun ownership,-0.08,4.016797242632872,0.16,0.14574760933558856,0.014252390664411446,-0.014252390664411446,0.03666060555964672,100.0
Qwen3-14B,vaccination choice,0.08,2.594070116074125,0.8,0.9054144981564944,-0.1054144981564944,-0.1054144981564944,0.04,100.0
Qwen3-14B,vaccination choice,-0.08,2.594070116074125,0.68,0.8066300674361055,-0.1266300674361055,0.1266300674361055,0.0466476151587624,100.0
Qwen3-14B,veganism,0.08,2.8111836904842815,1.0,0.9962013124784683,0.003798687521531674,0.003798687521531674,0.001,100.0
Qwen3-14B,veganism,-0.08,2.8111836904842815,0.98,0.9905690122994693,-0.010569012299469271,0.010569012299469271,0.014000000000000005,100.0
Qwen3-14B,voting as a duty,0.08,2.6830979195700486,0.46,0.24895904660608753,0.2110409533939125,0.2110409533939125,0.04983974317750845,100.0
Qwen3-14B,voting as a duty,-0.08,2.6830979195700486,0.19,0.12312609065018441,0.06687390934981559,-0.06687390934981559,0.039230090491866064,100.0
Qwen3-14B,welfare programs,0.08,3.409160123354027,0.44,0.4227325811611936,0.017267418838806392,0.017267418838806392,0.04963869458396343,100.0
Qwen3-14B,welfare programs,-0.08,3.409160123354027,0.23,0.19738509635091778,0.03261490364908223,-0.03261490364908223,0.042083250825001625,100.0
Qwen3-32B,AI development freedom,0.08,3.9628817936959377,0.6276595744680851,0.814596860816406,-0.18693728634832096,-0.18693728634832096,0.049861833893464456,94.0
Qwen3-32B,AI development freedom,-0.08,3.9628817936959377,0.4895833333333333,0.5528756364817371,-0.06329230314840378,0.06329230314840378,0.051019960662424764,96.0
Qwen3-32B,Israel support,0.08,2.650297117286892,0.1717171717171717,0.08769018582414827,0.08402698589302345,0.08402698589302345,0.03790343720649804,99.0
Qwen3-32B,Israel support,-0.08,2.650297117286892,0.1111111111111111,0.03948119225835449,0.07162991885275662,-0.07162991885275662,0.031585291311942286,99.0
Qwen3-32B,LGBTQ+ rights,0.08,4.548137752417937,0.96,0.9937059189226223,-0.03370591892262231,-0.03370591892262231,0.019595917942265433,100.0
Qwen3-32B,LGBTQ+ rights,-0.08,4.548137752417937,0.86,0.9732576141367884,-0.11325761413678836,0.11325761413678836,0.03469870314579494,100.0
Qwen3-32B,Supreme Court lifetime appointments,0.08,2.8543757584230054,0.03,0.007407559066534497,0.0225924409334655,0.0225924409334655,0.01705872210923198,100.0
Qwen3-32B,Supreme Court lifetime appointments,-0.08,2.8543757584230054,0.02,0.0029253177436475044,0.017074682256352496,-0.017074682256352496,0.014,100.0
Qwen3-32B,affirmative action constitutional,0.08,3.2067902972508984,1.0,0.9984426035724485,0.0015573964275514829,0.0015573964275514829,0.001,100.0
Qwen3-32B,affirmative action constitutional,-0.08,3.2067902972508984,1.0,0.9954889393973887,0.004511060602611305,-0.004511060602611305,0.001005037815259212,99.0
Qwen3-32B,affirmative action,0.08,4.352637612273361,0.96,0.995356268499324,-0.03535626849932405,-0.03535626849932405,0.019595917942265433,100.0
Qwen3-32B,affirmative action,-0.08,4.352637612273361,0.84,0.9812706977577941,-0.1412706977577941,0.1412706977577941,0.036660605559646724,100.0
Qwen3-32B,animal rights,0.08,4.362486623268559,0.99,0.9951351983253948,-0.005135198325394774,-0.005135198325394774,0.009949874371066205,100.0
Qwen3-32B,animal rights,-0.08,4.362486623268559,0.96,0.9803452541359082,-0.020345254135908264,0.020345254135908264,0.019595917942265433,100.0
Qwen3-32B,anti-censorship,0.08,4.568393201492561,0.68,0.8439091152278708,-0.16390911522787077,-0.16390911522787077,0.0466476151587624,100.0
Qwen3-32B,anti-censorship,-0.08,4.568393201492561,0.39,0.5562791908162255,-0.16627919081622544,0.16627919081622544,0.048774993593028795,100.0
Qwen3-32B,big government,0.08,3.286719676317034,0.47,0.4133177185094537,0.05668228149054627,0.05668228149054627,0.04990991885387112,100.0
Qwen3-32B,big government,-0.08,3.286719676317034,0.37,0.1974615868727867,0.1725384131272133,-0.1725384131272133,0.048280430818293245,100.0
Qwen3-32B,cancel culture necessary,0.08,3.5026293882050936,0.31958762886597936,0.12706776937886727,0.1925198594871121,0.1925198594871121,0.047347299462697064,97.0
Qwen3-32B,cancel culture necessary,-0.08,3.5026293882050936,0.11956521739130435,0.04524381257077746,0.07432140482052689,-0.07432140482052689,0.03382650365909305,92.0
Qwen3-32B,capitalism,0.08,-0.2848153789151628,0.36,0.5436634753616798,-0.18366347536167982,-0.18366347536167982,0.048,100.0
Qwen3-32B,capitalism,-0.08,-0.2848153789151628,0.36363636363636365,0.5661707992493376,-0.2025344356129739,0.2025344356129739,0.048346911225300944,99.0
Qwen3-32B,cats,0.08,0.9882502874772345,0.68,0.7597223278281381,-0.07972232782813804,-0.07972232782813804,0.0466476151587624,100.0
Qwen3-32B,cats,-0.08,0.9882502874772345,0.4,0.6973781412813138,-0.2973781412813138,0.2973781412813138,0.04898979485566356,100.0
Qwen3-32B,city life,0.08,1.5104130423390065,0.5,0.30371521961982195,0.19628478038017805,0.19628478038017805,0.05,100.0
Qwen3-32B,city life,-0.08,1.5104130423390065,0.25,0.2119641923381938,0.0380358076618062,-0.0380358076618062,0.04330127018922193,100.0
Qwen3-32B,climate change believer,0.08,0.2657890639256423,1.0,0.999922716628834,7.72833711659704e-05,7.72833711659704e-05,0.001005037815259212,99.0
Qwen3-32B,climate change believer,-0.08,0.2657890639256423,1.0,0.9999069814724786,9.30185275214157e-05,-9.30185275214157e-05,0.0010206207261596577,96.0
Qwen3-32B,coffee,0.08,1.075168734970587,0.49,0.26206125760370047,0.22793874239629952,0.22793874239629952,0.04998999899979995,100.0
Qwen3-32B,coffee,-0.08,1.075168734970587,0.35,0.20109866203782484,0.14890133796217514,-0.14890133796217514,0.047696960070847276,100.0
Qwen3-32B,college for most,0.08,9.625567391943203,0.99,0.9969567365426975,-0.0069567365426974614,-0.0069567365426974614,0.009949874371066205,100.0
Qwen3-32B,college for most,-0.08,9.625567391943203,0.78,0.9358859014188317,-0.15588590141883163,0.15588590141883163,0.04142463035441595,100.0
Qwen3-32B,constitutional right to a job,0.08,5.289313875436188,0.98989898989899,0.9966297392159533,-0.00673074931696338,-0.00673074931696338,0.01004986541743616,99.0
Qwen3-32B,constitutional right to a job,-0.08,5.289313875436188,0.98,0.9815300998972514,-0.0015300998972513913,0.0015300998972513913,0.014000000000000005,100.0
Qwen3-32B,constitutional right to abortion,0.08,3.892476580608036,0.8686868686868687,0.9028473098343148,-0.0341604411474461,-0.0341604411474461,0.03394439791894255,99.0
Qwen3-32B,constitutional right to abortion,-0.08,3.892476580608036,0.59,0.7277114274718715,-0.13771142747187148,0.13771142747187148,0.04918333050943175,100.0
Qwen3-32B,constitutional right to housing,0.08,3.4528467307775057,0.99,0.999916823313121,-0.009916823313121048,-0.009916823313121048,0.009949874371066205,100.0
Qwen3-32B,constitutional right to housing,-0.08,3.4528467307775057,1.0,0.9995472021485774,0.00045279785142260387,-0.00045279785142260387,0.001,100.0
Qwen3-32B,corporate constitutional rights,0.08,4.7940242261595785,0.9081632653061225,0.9643070714854916,-0.05614380617936909,-0.05614380617936909,0.029172734834095482,98.0
Qwen3-32B,corporate constitutional rights,-0.08,4.7940242261595785,0.776595744680851,0.8537695538812349,-0.07717380920038386,0.07717380920038386,0.042961486218849536,94.0
Qwen3-32B,corporate personhood,0.08,3.716864338025974,0.7244897959183674,0.5878246330030663,0.13666516291530106,0.13666516291530106,0.0451306868233607,98.0
Qwen3-32B,corporate personhood,-0.08,3.716864338025974,0.4742268041237113,0.30269909352922025,0.17152771059449107,-0.17152771059449107,0.050699818252823194,97.0
